name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_26_drive_0029_sync_0000000238,0,0,0,0,0,3.63
2011_09_26_drive_0029_sync_0000000320,-0.46,0.14,0.23,0,-4.12,0
2011_09_26_drive_0029_sync_0000000101,0.37,-0.3,0,0,0,0
2011_09_26_drive_0029_sync_0000000081,0,-0.42,-0.46,-2.21,3.87,0
2011_09_26_drive_0029_sync_0000000306,0,-0.2,0.2,0,0,-3.66
2011_09_26_drive_0029_sync_0000000073,0.31,0.21,0.42,1.97,0,-1.51
2011_09_26_drive_0029_sync_0000000274,-0.43,-0.41,0.48,3.58,-1.7,0
2011_09_26_drive_0029_sync_0000000140,0.11,-0.21,0,3.52,-3.61,2.89
2011_09_26_drive_0029_sync_0000000354,-0.38,0,-0.39,3.04,4.09,4.51
2011_09_26_drive_0029_sync_0000000180,0,-0.17,-0.46,3.39,-1.73,-3.16
2011_09_26_drive_0029_sync_0000000098,0,0,0,0,3.18,0
2011_09_26_drive_0029_sync_0000000294,-0.47,0,0,-1.16,4.85,0
2011_09_26_drive_0029_sync_0000000251,0.32,0,-0.17,3.52,1.02,4.43
2011_09_26_drive_0029_sync_0000000311,0,-0.42,-0.14,2.57,3.75,-1.43
2011_09_26_drive_0029_sync_0000000171,0,-0.27,0,-3.6,3.08,0
2011_09_26_drive_0029_sync_0000000368,-0.26,-0.28,0.13,0,-4.72,2.5
2011_09_26_drive_0029_sync_0000000184,0,0.18,0,0.52,-2.84,-1.39
2011_09_26_drive_0029_sync_0000000085,0,-0.27,-0.11,1.22,-3.74,4.29
2011_09_26_drive_0029_sync_0000000051,0,0,-0.13,2.92,0,0
2011_09_26_drive_0029_sync_0000000378,0,0,0.41,0,0,0
2011_09_26_drive_0029_sync_0000000068,0,0,0,0,0,1.22
2011_09_26_drive_0029_sync_0000000206,0,-0.41,0,0,0,0
2011_09_26_drive_0029_sync_0000000275,-0.18,0,0,-3.18,-1.21,0
2011_09_26_drive_0029_sync_0000000025,-0.26,-0.3,-0.12,0,0,-1.64
2011_09_26_drive_0029_sync_0000000024,-0.41,-0.41,0,2.78,-1.25,3.6
2011_09_26_drive_0029_sync_0000000403,-0.26,0,0,4.0,-2.39,-0.99
2011_09_26_drive_0029_sync_0000000187,0,0,0,2.51,0,0
2011_09_26_drive_0029_sync_0000000225,0,-0.23,0,0,0,0
2011_09_26_drive_0029_sync_0000000429,0.16,0,0.3,0,0,0
2011_09_26_drive_0029_sync_0000000337,0,0,-0.45,4.19,0,-3.47
2011_09_26_drive_0029_sync_0000000241,0,0.39,0,0,3.35,0
2011_09_26_drive_0029_sync_0000000030,0,0.15,0,0,0,0
2011_09_26_drive_0029_sync_0000000112,0,0,0,-4.59,-1.11,2.01
2011_09_26_drive_0029_sync_0000000413,0,0,0,2.95,0,0
2011_09_26_drive_0029_sync_0000000058,0,0.4,0.16,1.33,0,0
2011_09_26_drive_0029_sync_0000000150,0.17,-0.44,0,0,0,0
2011_09_26_drive_0029_sync_0000000002,-0.16,0,0,-2.77,0,-2.1
2011_09_26_drive_0029_sync_0000000118,0,0,0,-1.78,0,0
2011_09_26_drive_0029_sync_0000000072,0,0,0.11,0,0,0
2011_09_26_drive_0029_sync_0000000270,0.18,0.41,0,-1.72,4.03,4.38
2011_09_26_drive_0029_sync_0000000268,0.29,0.41,-0.1,0,-2.8,3.43
2011_09_26_drive_0029_sync_0000000146,0,0,0,3.67,0,0
2011_09_26_drive_0029_sync_0000000114,0,0,0,-3.92,4.56,1.8
2011_09_26_drive_0029_sync_0000000322,-0.49,0,-0.29,0,-1.25,0
2011_09_26_drive_0029_sync_0000000001,-0.13,-0.16,0,-4.65,0,0
2011_09_26_drive_0029_sync_0000000297,0,0,0,4.82,-4.79,0
2011_09_26_drive_0029_sync_0000000419,0,0,0,-2.61,0,0
2011_09_26_drive_0029_sync_0000000331,0,0.46,0.48,-4.36,-1.7,-4.22
2011_09_26_drive_0029_sync_0000000428,0,0,0,2.74,0,-0.95
2011_09_26_drive_0029_sync_0000000358,0,0,-0.36,1.68,0,2.59
2011_09_26_drive_0029_sync_0000000119,0,0,-0.5,-4.49,4.22,0
2011_09_26_drive_0029_sync_0000000124,0.26,0.49,0.49,0,-4.11,-3.05
2011_09_26_drive_0029_sync_0000000210,0.25,0,0,0,0,0
2011_09_26_drive_0029_sync_0000000008,0.44,0,0,-3.26,3.12,0
2011_09_26_drive_0029_sync_0000000366,0.15,-0.5,-0.39,0,1.94,0
2011_09_26_drive_0029_sync_0000000057,0.33,0.44,0.44,0,-2.62,-2.58
2011_09_26_drive_0029_sync_0000000325,0.27,0,0,0,0,0
2011_09_26_drive_0029_sync_0000000348,-0.34,-0.29,-0.39,0,-2.5,-2.28
2011_09_26_drive_0029_sync_0000000342,0,0,0.23,0,0,0
2011_09_26_drive_0029_sync_0000000009,0,0.34,-0.27,-2.02,0,0
2011_09_26_drive_0029_sync_0000000423,-0.2,-0.13,-0.15,0,0,0
2011_09_26_drive_0029_sync_0000000350,0,0,0,-4.65,0,0
2011_09_26_drive_0029_sync_0000000078,0.23,0.27,-0.35,0,4.91,0
2011_09_26_drive_0029_sync_0000000223,0.24,0.5,0,0,-4.13,-0.65
2011_09_26_drive_0029_sync_0000000302,0,0.37,0,2.06,0,4.46
2011_09_26_drive_0029_sync_0000000160,0,0.23,0.35,4.94,-4.3,-1.63
2011_09_26_drive_0029_sync_0000000004,0.38,-0.15,0,0,0,0
2011_09_26_drive_0029_sync_0000000396,0,0.42,-0.45,4.87,0,2.27
2011_09_26_drive_0029_sync_0000000324,0,0,0,0,-1.64,4.84
2011_09_26_drive_0029_sync_0000000014,0.2,0.37,0,0,1.96,-3.31
2011_09_26_drive_0029_sync_0000000395,0.36,0.2,0.32,1.71,-1.86,0
2011_09_26_drive_0029_sync_0000000021,0,-0.35,0.32,-0.75,-0.83,2.96
2011_09_26_drive_0029_sync_0000000282,0,0,-0.2,0.55,1.88,-1.87
2011_09_26_drive_0029_sync_0000000415,-0.4,0,0,2.94,-4.0,0
2011_09_26_drive_0029_sync_0000000373,0,0,0,4.26,0,0
2011_09_26_drive_0029_sync_0000000203,0,0,0,-0.72,0,-2.41
2011_09_26_drive_0029_sync_0000000107,0,0,0,0,0,-1.99
2011_09_26_drive_0029_sync_0000000028,-0.14,-0.12,0.18,2.2,0,0
2011_09_26_drive_0029_sync_0000000053,0,0.4,-0.41,-3.01,0,0
2011_09_26_drive_0029_sync_0000000340,0,0,0,0,0,4.64
2011_09_26_drive_0029_sync_0000000115,0.4,0.38,0,1.37,0,-0.57
2011_09_26_drive_0029_sync_0000000244,0,0.4,0,0,-0.52,0.51
2011_09_26_drive_0029_sync_0000000309,0,0,0,0,-2.31,0
2011_09_26_drive_0029_sync_0000000156,0.27,0,0,0,0,0
2011_09_26_drive_0029_sync_0000000208,0.28,0.25,-0.28,1.7,0,-1.38
2011_09_26_drive_0029_sync_0000000200,0,-0.11,0,0,1.63,0
2011_09_26_drive_0029_sync_0000000063,0,0,0,2.6,4.14,0
2011_09_26_drive_0029_sync_0000000227,0,-0.14,0,2.69,0,0
2011_09_26_drive_0029_sync_0000000279,0,0,-0.24,0,0,2.34
2011_09_26_drive_0029_sync_0000000067,-0.46,0.34,0,3.33,-1.58,0.86
2011_09_26_drive_0029_sync_0000000097,0,0.17,-0.47,-4.29,0,0
2011_09_26_drive_0029_sync_0000000111,0,0,0,0,3.99,0
2011_09_26_drive_0029_sync_0000000033,0.44,0.37,0.15,1.91,0,-0.54
2011_09_26_drive_0029_sync_0000000031,-0.38,0,0.18,0,0,0
2011_09_26_drive_0029_sync_0000000334,0,-0.11,0,0,0,0
2011_09_26_drive_0029_sync_0000000414,0.1,-0.45,0,-2.21,2.66,-0.66
2011_09_26_drive_0029_sync_0000000255,0.28,-0.4,0,4.32,0,2.71
2011_09_26_drive_0029_sync_0000000277,0,0,0,0,2.4,0
2011_09_26_drive_0029_sync_0000000211,-0.44,0,-0.12,1.36,0,0
2011_09_26_drive_0029_sync_0000000349,0.35,-0.21,0.27,4.77,0,3.27
2011_09_26_drive_0029_sync_0000000328,0,-0.17,0.45,4.59,-2.1,-1.13
2011_09_26_drive_0029_sync_0000000064,0.3,0,-0.18,-2.44,0,0
2011_09_26_drive_0029_sync_0000000003,0.4,0,-0.33,1.52,0,-2.75
2011_09_26_drive_0029_sync_0000000205,0.13,0,0,-4.4,2.35,1.14
2011_09_26_drive_0029_sync_0000000185,0,-0.35,0.11,1.46,0,0
2011_09_26_drive_0029_sync_0000000217,0,0.13,0,0,0.55,0
2011_09_26_drive_0029_sync_0000000321,0,0,0,4.31,0,0
2011_09_26_drive_0029_sync_0000000181,0.31,-0.31,-0.16,-0.78,-1.3,0
2011_09_26_drive_0029_sync_0000000286,0,0.3,-0.37,2.19,-4.5,4.83
2011_09_26_drive_0029_sync_0000000089,-0.31,-0.11,0.48,-1.77,4.11,0
2011_09_26_drive_0029_sync_0000000201,0,0,0,-3.76,0,0
2011_09_26_drive_0029_sync_0000000338,-0.19,0.31,0,4.77,-3.91,2.04
2011_09_26_drive_0029_sync_0000000323,0,0,0,4.83,0,0
2011_09_26_drive_0029_sync_0000000061,0,0.3,0,0.7,3.31,2.16
2011_09_26_drive_0029_sync_0000000046,-0.28,0,0,0,3.36,0
2011_09_26_drive_0029_sync_0000000343,0.42,0,-0.19,0,0,0
2011_09_26_drive_0029_sync_0000000407,0,0.21,0,0,0,0
2011_09_26_drive_0029_sync_0000000289,0,0.32,0,0,0,0
2011_09_26_drive_0029_sync_0000000345,0,-0.42,-0.26,-1.71,0,-2.77
2011_09_26_drive_0029_sync_0000000240,-0.45,0.23,0.38,0,-2.57,0
2011_09_26_drive_0029_sync_0000000421,-0.18,0.34,0,2.86,-1.08,-0.69
2011_09_26_drive_0029_sync_0000000426,0.33,-0.19,0.42,0,0,1.08
2011_09_26_drive_0029_sync_0000000380,0.31,0,0.38,-4.76,-2.34,-0.82
2011_09_26_drive_0029_sync_0000000166,-0.1,0,0.12,0,0,0
2011_09_26_drive_0029_sync_0000000259,0,0.47,-0.16,0,-2.72,0
2011_09_26_drive_0029_sync_0000000096,0.27,0.26,-0.13,-1.29,-3.22,0
2011_09_26_drive_0029_sync_0000000127,0.1,0.33,0.41,-3.51,0,-1.43
2011_09_26_drive_0029_sync_0000000425,0,0.26,0,0,0,0
2011_09_26_drive_0029_sync_0000000284,0.23,0,-0.27,-2.62,-1.9,2.64
2011_09_26_drive_0029_sync_0000000139,0,0.33,0,0,0,0
2011_09_26_drive_0029_sync_0000000000,-0.22,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000292,-0.29,-0.32,0,0,0,0
2011_09_26_drive_0032_sync_0000000326,0.28,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000221,-0.34,0,-0.46,4.65,0,-2.52
2011_09_26_drive_0032_sync_0000000048,0,0.16,0.33,-2.74,0,-2.71
2011_09_26_drive_0032_sync_0000000195,0.21,0,0,-2.88,0.65,1.6
2011_09_26_drive_0032_sync_0000000143,0,-0.45,0,0,3.22,0
2011_09_26_drive_0032_sync_0000000069,0.16,-0.34,-0.34,1.02,1.82,0
2011_09_26_drive_0032_sync_0000000099,0.15,0.32,0.41,3.09,0,2.92
2011_09_26_drive_0032_sync_0000000347,0,0,-0.26,0,0,0
2011_09_26_drive_0032_sync_0000000371,0.32,0.37,0,2.41,0,-1.81
2011_09_26_drive_0032_sync_0000000220,0.46,0,-0.15,-2.49,-4.73,-3.9
2011_09_26_drive_0032_sync_0000000387,-0.24,-0.12,0.49,0,0,0
2011_09_26_drive_0032_sync_0000000273,0,0,0.2,0,0,0
2011_09_26_drive_0032_sync_0000000218,0,0,0,1.96,0,0
2011_09_26_drive_0032_sync_0000000010,0.18,0.33,0,-4.62,0,2.6
2011_09_26_drive_0032_sync_0000000159,-0.4,0,0,3.87,0,0
2011_09_26_drive_0032_sync_0000000138,0,0,0,0,2.92,0
2011_09_26_drive_0032_sync_0000000165,0,0.34,0,0,3.27,0
2011_09_26_drive_0032_sync_0000000226,0,0,0.46,-1.33,2.08,3.73
2011_09_26_drive_0032_sync_0000000330,0,0.38,0,0,0,0
2011_09_26_drive_0032_sync_0000000173,0,0,0,1.61,0,0
2011_09_26_drive_0032_sync_0000000153,0,0.28,0,0,-1.17,2.24
2011_09_26_drive_0032_sync_0000000231,0,0.19,0,0,0,0
2011_09_26_drive_0032_sync_0000000029,0,-0.39,0.14,-4.25,1.66,0.79
2011_09_26_drive_0032_sync_0000000135,0,0.31,0,-3.3,-3.61,0
2011_09_26_drive_0032_sync_0000000246,0,0.43,0,0,-1.84,0
2011_09_26_drive_0032_sync_0000000176,-0.36,0,-0.11,0,-3.03,0
2011_09_26_drive_0032_sync_0000000269,-0.37,0.38,0.16,-2.05,0,0.67
2011_09_26_drive_0032_sync_0000000079,0,0,0,0,4.28,0
2011_09_26_drive_0032_sync_0000000362,0,-0.28,-0.4,0,0,0
2011_09_26_drive_0032_sync_0000000332,-0.43,0.16,0,3.03,0,-0.61
2011_09_26_drive_0032_sync_0000000074,0,0.45,0.35,0,-4.07,-3.18
2011_09_26_drive_0032_sync_0000000228,0,0,0.19,0,1.71,-2.9
2011_09_26_drive_0032_sync_0000000385,0,0,0,3.29,0,0
2011_09_26_drive_0032_sync_0000000128,-0.29,-0.12,-0.27,-0.73,0,-4.75
2011_09_26_drive_0032_sync_0000000121,0.33,0,0.11,-3.12,0,0
2011_09_26_drive_0032_sync_0000000040,0,-0.4,0.36,4.51,1.2,0
2011_09_26_drive_0032_sync_0000000382,0.41,0.19,0,-0.61,3.8,0
2011_09_26_drive_0032_sync_0000000191,0,0,0,4.22,3.47,0
2011_09_26_drive_0032_sync_0000000125,0,-0.31,0.3,-2.86,2.11,0
2011_09_26_drive_0032_sync_0000000090,-0.11,-0.32,0.48,-1.48,0,3.62
2011_09_26_drive_0032_sync_0000000288,0,-0.47,0.38,-4.86,-3.68,-2.14
2011_09_26_drive_0032_sync_0000000017,0,0.25,-0.46,1.55,0,2.56
2011_09_26_drive_0032_sync_0000000291,0,-0.23,0,1.34,0,-4.76
2011_09_26_drive_0032_sync_0000000148,0.24,-0.39,-0.24,0,0,-0.85
2011_09_26_drive_0032_sync_0000000236,0,0,0,-1.65,-2.71,0
2011_09_26_drive_0032_sync_0000000144,0,-0.11,0,1.36,0,4.45
2011_09_26_drive_0032_sync_0000000384,0,0,0,-4.67,-3.81,1.02
2011_09_26_drive_0032_sync_0000000290,0.45,-0.43,0,0,4.77,0
2011_09_26_drive_0032_sync_0000000095,-0.23,-0.18,-0.48,0,0,2.43
2011_09_26_drive_0032_sync_0000000303,-0.19,0,0,0,0,-1.67
2011_09_26_drive_0032_sync_0000000261,0.32,0.4,0,0,0,0
2011_09_26_drive_0032_sync_0000000272,0,0,0.27,0,2.24,3.17
2011_09_26_drive_0032_sync_0000000126,0,-0.46,0,0,-3.63,0
2011_09_26_drive_0032_sync_0000000285,0.4,0,0,-0.77,0,0
2011_09_26_drive_0032_sync_0000000145,0.26,0.29,-0.32,1.19,0,0
2011_09_26_drive_0032_sync_0000000155,0,0.41,0.22,-3.12,-1.9,2.87
2011_09_26_drive_0032_sync_0000000113,0.46,0.12,0.15,0,0,0
2011_09_26_drive_0032_sync_0000000092,0,0,-0.44,1.93,2.78,-1.81
2011_09_26_drive_0032_sync_0000000313,0,0.4,0.13,-3.76,4.33,-2.24
2011_09_26_drive_0032_sync_0000000346,0,0,0,0,0,1.21
2011_09_26_drive_0032_sync_0000000219,0.27,0.35,0,-3.58,0,0
2011_09_26_drive_0032_sync_0000000376,0,0,0,-2.27,0,0
2011_09_26_drive_0032_sync_0000000177,0,-0.15,0.19,1.29,3.42,-3.4
2011_09_26_drive_0032_sync_0000000235,0,0,0,0,0,-3.7
2011_09_26_drive_0032_sync_0000000103,0,-0.31,0,0,0.95,0
2011_09_26_drive_0032_sync_0000000204,0,0.13,0,0,-1.07,3.21
2011_09_26_drive_0032_sync_0000000052,0,0.23,0,-1.73,2.42,-0.52
2011_09_26_drive_0032_sync_0000000197,0,0,0,-0.68,0,0
2011_09_26_drive_0032_sync_0000000374,0,0.38,-0.47,-3.77,4.0,-0.58
2011_09_26_drive_0032_sync_0000000157,-0.12,-0.23,-0.44,0,2.21,-0.87
2011_09_26_drive_0032_sync_0000000137,0.49,0,0.49,-1.5,-2.83,-2.2
2011_09_26_drive_0032_sync_0000000352,0,0.31,0,-3.3,-1.03,0
2011_09_26_drive_0032_sync_0000000117,0.25,0,0,-2.31,0,0
2011_09_26_drive_0032_sync_0000000142,0.32,0,0,0,2.17,0
2011_09_26_drive_0032_sync_0000000044,0.1,0,0,2.77,0,0.68
2011_09_26_drive_0032_sync_0000000083,0,0,0.48,3.71,0,0
2011_09_26_drive_0032_sync_0000000167,0,0.4,-0.15,-2.67,-4.18,0.88
2011_09_26_drive_0032_sync_0000000301,0.47,0.45,0.22,0,0,0
2011_09_26_drive_0032_sync_0000000183,0,0,0.15,2.27,0,0.62
2011_09_26_drive_0032_sync_0000000034,-0.19,-0.32,0,-0.78,0,3.7
2011_09_26_drive_0032_sync_0000000123,0,0.14,0,0.95,-4.45,0
2011_09_26_drive_0032_sync_0000000129,0,-0.19,0,0,-2.37,0
2011_09_26_drive_0032_sync_0000000281,0,-0.18,0.29,-2.56,-2.74,-2.36
2011_09_26_drive_0032_sync_0000000049,0,-0.34,0,0,-4.97,0
2011_09_26_drive_0032_sync_0000000199,0,0,0,0,0,-2.29
2011_09_26_drive_0032_sync_0000000077,0,-0.17,0,-3.68,0,2.59
2011_09_26_drive_0032_sync_0000000233,0,0,0,0,0,2.77
2011_09_26_drive_0032_sync_0000000314,0,0,0,-1.51,4.09,-1.9
2011_09_26_drive_0032_sync_0000000054,-0.36,0.35,-0.2,-4.82,2.76,0
2011_09_26_drive_0032_sync_0000000278,-0.23,-0.46,0,0,2.94,0
2011_09_26_drive_0032_sync_0000000152,0.12,0.21,-0.16,1.06,-1.66,0
2011_09_26_drive_0032_sync_0000000296,-0.22,0,0,0,-0.97,-2.67
2011_09_26_drive_0032_sync_0000000370,0,-0.25,0.35,0,0,0
2011_09_26_drive_0032_sync_0000000214,-0.34,0.42,0.45,-0.62,0,-3.52
2011_09_26_drive_0032_sync_0000000230,0,-0.36,0,0,-1.8,0
2011_09_26_drive_0032_sync_0000000130,-0.14,0,-0.28,-2.53,3.36,0
2011_09_26_drive_0032_sync_0000000016,0,0.49,0,0,0,0
2011_09_26_drive_0032_sync_0000000375,0,0,0.39,-2.99,0,0
2011_09_26_drive_0032_sync_0000000105,0,0.46,0,0,0,0
2011_09_26_drive_0032_sync_0000000158,0,0,0.22,0.59,0,0
2011_09_26_drive_0032_sync_0000000243,0,-0.36,-0.49,0,0,0
2011_09_26_drive_0032_sync_0000000353,-0.4,0.24,0,2.37,2.47,-1.95
2011_09_26_drive_0032_sync_0000000317,0.25,0.34,0,3.92,0,1.52
2011_09_26_drive_0032_sync_0000000283,0,0,0,3.95,0,0.67
2011_09_26_drive_0032_sync_0000000333,0,0,-0.26,0,0,3.21
2011_09_26_drive_0032_sync_0000000055,0,0,-0.49,-4.86,0,0
2011_09_26_drive_0032_sync_0000000134,0,0.38,-0.18,0,0,-3.15
2011_09_26_drive_0032_sync_0000000036,0.23,0,0.16,0,0,0
2011_09_26_drive_0032_sync_0000000355,0,0,0.26,0,0,0
2011_09_26_drive_0032_sync_0000000369,0.28,0,0,0,0,-0.8
2011_09_26_drive_0032_sync_0000000189,0,0,0,1.07,0,0
2011_09_26_drive_0032_sync_0000000357,-0.12,-0.25,0,0,3.34,2.66
2011_09_26_drive_0032_sync_0000000066,0,-0.43,0,0,0,-1.95
2011_09_26_drive_0032_sync_0000000094,-0.12,-0.33,0,2.97,-4.46,-3.3
2011_09_26_drive_0032_sync_0000000388,0,0,0,0,-3.88,0
2011_09_26_drive_0032_sync_0000000193,-0.41,0,0.23,0,3.07,1.91
2011_09_26_drive_0032_sync_0000000295,-0.24,0,-0.19,4.18,0,3.25
2011_09_26_drive_0032_sync_0000000234,-0.41,-0.19,0,0,-2.78,3.71
2011_09_26_drive_0032_sync_0000000035,-0.28,0,0,0,-4.66,0
2011_09_26_drive_0032_sync_0000000050,-0.35,-0.1,0.21,1.6,0,0
2011_09_26_drive_0032_sync_0000000163,-0.2,0.12,0.49,-2.16,0,0
2011_09_26_drive_0032_sync_0000000329,0,-0.4,0,0,0,0
2011_09_26_drive_0032_sync_0000000100,0,0,0,0,-3.85,0
2011_09_26_drive_0032_sync_0000000149,0,-0.31,0,-2.87,-0.84,0
2011_09_26_drive_0032_sync_0000000258,0,0,-0.14,-0.84,0,4.47
2011_09_26_drive_0032_sync_0000000229,0,0,0.44,0,0,0
2011_09_26_drive_0032_sync_0000000256,0,0.37,-0.3,3.87,-2.49,2.98
2011_09_26_drive_0032_sync_0000000356,0,0,0,-0.73,1.82,3.46
2011_09_26_drive_0032_sync_0000000136,0.2,0,0,0,1.91,2.41
2011_09_26_drive_0032_sync_0000000041,0,0,0,3.0,0,0
2011_09_26_drive_0032_sync_0000000248,0.12,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000141,0,0,0.47,0,0,0
2011_09_26_drive_0032_sync_0000000312,0.12,0,0.48,0,0,-2.03
2011_09_26_drive_0032_sync_0000000084,-0.34,0.14,0.19,0,0,1.02
2011_09_26_drive_0032_sync_0000000254,0,0,0,0,-2.13,0
2011_09_26_drive_0032_sync_0000000190,0,-0.46,0,0,0,0
2011_09_26_drive_0032_sync_0000000161,0.33,-0.25,0,-0.66,0,0
2011_09_26_drive_0032_sync_0000000383,-0.34,0,0.42,0,0,0
2011_09_26_drive_0032_sync_0000000344,0.44,0.4,0.32,0,-3.72,0
2011_09_26_drive_0032_sync_0000000239,-0.42,0.49,-0.35,-4.2,-3.96,0
2011_09_26_drive_0032_sync_0000000179,0,0,0.13,0,1.66,-4.43
2011_09_26_drive_0032_sync_0000000336,0,0,0,0,0,0.52
2011_09_26_drive_0032_sync_0000000196,0,0.42,-0.12,-1.52,1.3,-4.77
2011_09_26_drive_0032_sync_0000000222,0,0,-0.48,0,0,1.27
2011_09_26_drive_0032_sync_0000000307,0,-0.24,0,0,2.94,-0.74
2011_09_26_drive_0032_sync_0000000245,0,0,-0.2,1.56,0,0
2011_09_26_drive_0032_sync_0000000042,0,0.31,0,0,0,0
2011_09_26_drive_0032_sync_0000000037,0,0.16,0.46,0,-4.12,0
2011_09_26_drive_0032_sync_0000000386,0,-0.35,0.21,0.59,3.53,4.44
2011_09_26_drive_0032_sync_0000000022,0.28,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000351,0,0,0,0,-0.99,1.54
2011_09_26_drive_0032_sync_0000000108,-0.13,0,0,0,0,3.99
2011_09_26_drive_0032_sync_0000000365,0,0,0.38,0,0,-1.52
2011_09_26_drive_0032_sync_0000000315,0.2,0,0,3.54,0.96,0
2011_09_26_drive_0032_sync_0000000247,0.18,0,0.12,0,0,0
2011_09_26_drive_0032_sync_0000000298,0,0,0.49,0,0,0
2011_09_26_drive_0032_sync_0000000170,0.16,-0.31,0,0,3.9,1.66
2011_09_26_drive_0032_sync_0000000015,0.32,-0.31,0,-3.71,-3.59,4.45
2011_09_26_drive_0032_sync_0000000224,0,0,0,0,0,-3.85
2011_09_26_drive_0032_sync_0000000265,0,0.42,0,-4.82,-0.67,0
2011_09_26_drive_0032_sync_0000000216,-0.13,0.49,0,-1.31,0,4.44
2011_09_26_drive_0032_sync_0000000110,0,0.36,-0.37,0,3.69,2.52
2011_09_26_drive_0032_sync_0000000087,0,-0.36,0,-4.0,0.71,-3.38
2011_09_26_drive_0032_sync_0000000043,0,-0.27,0,-4.29,0,0
2011_09_26_drive_0032_sync_0000000367,0,0,0,0,-2.59,0
2011_09_26_drive_0032_sync_0000000237,0,0,-0.33,-0.52,0,0
2011_09_26_drive_0032_sync_0000000316,0,0,0.3,0,0,0
2011_09_26_drive_0032_sync_0000000257,-0.21,-0.23,0,0,2.48,2.52
2011_09_26_drive_0032_sync_0000000045,0.33,0,-0.11,0,0,0
2011_09_26_drive_0032_sync_0000000287,-0.25,0.11,0,0,-1.57,-3.94
2011_09_26_drive_0032_sync_0000000186,0,-0.23,0.2,-1.22,2.85,4.56
2011_09_26_drive_0032_sync_0000000056,0.46,0.36,0,-3.04,-3.59,4.58
2011_09_26_drive_0032_sync_0000000006,0,-0.44,-0.38,1.12,-3.19,0
2011_09_26_drive_0032_sync_0000000198,0.24,-0.39,0,0,2.58,3.04
2011_09_26_drive_0032_sync_0000000339,-0.33,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000213,-0.25,0.43,-0.49,-3.14,0,-2.44
2011_09_26_drive_0032_sync_0000000263,-0.49,0,0,0,0.96,-1.0
2011_09_26_drive_0032_sync_0000000341,0,0,0.49,0,0,-0.98
2011_09_26_drive_0032_sync_0000000253,0,0.17,0.45,0,0,-1.97
2011_09_26_drive_0032_sync_0000000020,0,0,0,0,-2.93,0
2011_09_26_drive_0032_sync_0000000389,0,0,0.2,0,-4.63,0
2011_09_26_drive_0032_sync_0000000207,0,0.11,0,1.33,0,0
2011_09_26_drive_0032_sync_0000000133,0,0,0,0,1.42,-0.81
2011_09_26_drive_0032_sync_0000000132,0,-0.5,0.32,0,0.82,3.03
2011_09_26_drive_0032_sync_0000000122,0,0.41,0,1.27,-4.55,0
2011_09_26_drive_0032_sync_0000000038,0,-0.12,0.28,0,1.85,-2.58
2011_09_26_drive_0032_sync_0000000070,0.33,0.16,-0.11,1.51,0,-0.51
2011_09_26_drive_0032_sync_0000000262,-0.32,-0.47,0,2.01,0,0
2011_09_26_drive_0032_sync_0000000075,-0.19,0.41,0.17,-3.92,0,-2.06
2011_09_26_drive_0032_sync_0000000188,0,0,-0.45,0,0,0
2011_09_26_drive_0032_sync_0000000164,0,-0.19,0,0,0,-2.22
2011_09_26_drive_0032_sync_0000000264,-0.34,0,-0.41,0.55,0,0
2011_09_26_drive_0032_sync_0000000299,0.3,0,0,3.89,3.27,4.86
2011_09_26_drive_0032_sync_0000000047,0,-0.18,0,3.83,0,0
2011_09_26_drive_0032_sync_0000000318,0.21,-0.34,0,-3.66,-4.09,1.99
2011_09_26_drive_0032_sync_0000000065,0.42,0,0.43,4.91,4.35,2.22
2011_09_26_drive_0032_sync_0000000242,-0.4,0,-0.39,0,0,0
2011_09_26_drive_0032_sync_0000000168,0,0,-0.28,-1.73,0,-5.0
2011_09_26_drive_0032_sync_0000000232,-0.22,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000012,0,0,0,0,0,-2.6
2011_09_26_drive_0032_sync_0000000280,0,-0.3,0,0,3.66,0
2011_09_26_drive_0032_sync_0000000305,0,0.21,0,-1.37,0,2.21
2011_09_26_drive_0032_sync_0000000071,0,0,0,0,-0.75,0
2011_09_26_drive_0032_sync_0000000013,-0.18,0.44,0.48,0,0,0
2011_09_26_drive_0032_sync_0000000194,-0.4,0.23,0,0,0,0
2011_09_26_drive_0032_sync_0000000252,0.49,0.46,0,0,0,0
2011_09_26_drive_0032_sync_0000000162,0.43,0.18,0.39,-2.73,0,4.78
2011_09_26_drive_0032_sync_0000000174,-0.18,0,0,-3.56,0,0.65
2011_09_26_drive_0032_sync_0000000379,0,0.16,0.27,0,-2.94,-3.72
2011_09_26_drive_0032_sync_0000000019,-0.31,-0.25,-0.34,-0.64,-3.3,0
2011_09_26_drive_0032_sync_0000000039,0.18,0,-0.3,-2.87,0,-1.57
2011_09_26_drive_0032_sync_0000000271,0,0,0,0,2.32,1.73
2011_09_26_drive_0032_sync_0000000310,0,0.43,0,-2.57,1.97,-3.49
2011_09_26_drive_0032_sync_0000000131,0.16,0.39,-0.5,0,-1.22,2.24
