name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_26_drive_0051_sync_0000000271,-0.39,0.46,0,-3.02,1.11,0
2011_09_26_drive_0032_sync_0000000284,0,0.48,-0.32,0,0,0
2011_10_03_drive_0042_sync_0000000296,-0.3,0,0,2.2,2.03,2.3
2011_10_03_drive_0047_sync_0000000223,0.38,0.37,0,-2.07,-0.94,-4.9
2011_09_26_drive_0091_sync_0000000153,-0.47,0.2,0,0,0,0
2011_09_26_drive_0064_sync_0000000048,0,-0.39,0,-1.76,-0.89,0.59
2011_10_03_drive_0042_sync_0000000069,0,0,0,-3.26,0,0
2011_09_26_drive_0093_sync_0000000117,0.39,0.3,0,0,1.09,-2.47
2011_09_26_drive_0017_sync_0000000072,0,0,0.34,0,-4.62,0
2011_09_26_drive_0061_sync_0000000391,0.41,-0.34,-0.29,0,-1.66,0
2011_09_26_drive_0014_sync_0000000229,0,0.38,0,-0.66,-4.48,-3.56
2011_09_26_drive_0051_sync_0000000037,0.16,-0.44,0.23,0,0,0.51
2011_10_03_drive_0047_sync_0000000449,0,-0.3,-0.28,-1.77,-2.15,0
2011_09_26_drive_0087_sync_0000000018,0,0.36,0,-3.25,-1.79,0
2011_10_03_drive_0027_sync_0000000628,0.27,0,-0.2,0.51,0,-1.3
2011_10_03_drive_0027_sync_0000001759,0,0,-0.21,0,0,3.69
2011_10_03_drive_0042_sync_0000000316,0.27,0,0.11,0,-3.52,0
2011_09_26_drive_0023_sync_0000000106,0,-0.28,-0.39,0,-4.92,4.6
2011_09_26_drive_0028_sync_0000000099,0,-0.2,0,0,0,-1.68
2011_09_26_drive_0101_sync_0000000319,0.34,0,0,2.67,-1.9,0
2011_10_03_drive_0027_sync_0000002648,-0.37,0.33,-0.17,2.12,2.11,0
2011_10_03_drive_0027_sync_0000003513,0.31,0,0,0,-2.54,0
2011_09_26_drive_0020_sync_0000000047,0,-0.19,0.34,4.85,-1.01,1.28
2011_09_26_drive_0093_sync_0000000133,0.16,0.28,0,0,0,0
2011_09_26_drive_0036_sync_0000000623,0.29,-0.39,-0.27,3.2,-2.93,0
2011_09_26_drive_0064_sync_0000000461,0,0,0,0,0,-0.67
2011_10_03_drive_0027_sync_0000002884,0,-0.43,0,0,0,4.93
2011_10_03_drive_0027_sync_0000000863,0.19,0,0.21,1.26,0,0
2011_09_26_drive_0079_sync_0000000022,0.24,0,-0.19,-1.39,0,3.78
2011_09_26_drive_0029_sync_0000000144,-0.15,-0.27,0,0,-0.63,2.54
2011_09_26_drive_0035_sync_0000000027,0,0,0,-1.55,0,0
2011_10_03_drive_0042_sync_0000000153,0.42,0,0,0,0,0
2011_09_26_drive_0059_sync_0000000013,0.49,0.26,0,0,0,0
2011_09_26_drive_0059_sync_0000000174,-0.36,-0.33,0,4.33,-1.15,0
2011_09_26_drive_0022_sync_0000000155,0.17,0.31,0.13,0,2.43,-1.9
2011_09_26_drive_0091_sync_0000000221,0.49,0.26,0,0,0,0
2011_09_26_drive_0061_sync_0000000251,-0.18,0,0,0,0,2.57
2011_10_03_drive_0042_sync_0000000246,0,0,0,0,0,0.76
2011_10_03_drive_0042_sync_0000000252,0,0,0,2.66,-3.52,0
2011_09_26_drive_0051_sync_0000000143,0,0,0.13,0,0,0
2011_10_03_drive_0027_sync_0000004272,-0.41,0,0.27,-0.85,-3.45,-4.53
2011_09_26_drive_0091_sync_0000000098,0,0,-0.49,0,3.85,0
2011_09_26_drive_0036_sync_0000000704,-0.18,0,0,0,0,0
2011_09_26_drive_0059_sync_0000000371,0,0.14,0.44,0,0,1.44
2011_09_26_drive_0028_sync_0000000112,-0.46,-0.17,0.31,2.19,0,0
2011_09_26_drive_0014_sync_0000000283,0.35,0.17,0,0,0,1.51
2011_09_26_drive_0059_sync_0000000321,0,0.33,0,0,1.89,-3.04
2011_09_26_drive_0086_sync_0000000067,0.27,0,0.29,0,0,-4.17
2011_09_26_drive_0032_sync_0000000133,0,0,0.11,0,-4.3,0
2011_09_26_drive_0027_sync_0000000104,0,0,0.35,-3.22,0,-0.63
2011_09_26_drive_0032_sync_0000000293,0,0,-0.2,0,-1.4,0
2011_09_26_drive_0086_sync_0000000121,0,-0.27,0,0,0,0
2011_10_03_drive_0027_sync_0000003190,0,0,-0.32,0,0,0
2011_09_26_drive_0087_sync_0000000142,-0.4,0.15,0,0,0,0
2011_10_03_drive_0027_sync_0000001825,0.18,0,0.18,0,0,0
2011_09_26_drive_0079_sync_0000000074,-0.27,-0.48,0,0,0.76,0
2011_09_26_drive_0084_sync_0000000162,0,0.19,0,-3.44,-2.27,-4.03
2011_09_26_drive_0093_sync_0000000261,0.46,-0.14,-0.39,-1.22,0,0
2011_09_26_drive_0036_sync_0000000465,0,0.19,0,0,0,0
2011_09_26_drive_0087_sync_0000000571,0,-0.22,0,0,0,0
2011_09_26_drive_0022_sync_0000000188,0.17,-0.29,0,0,-4.67,2.46
2011_10_03_drive_0027_sync_0000000647,-0.42,0,0,-2.96,2.85,0
2011_10_03_drive_0027_sync_0000003671,0,0,-0.16,0,0,0
2011_09_26_drive_0051_sync_0000000217,0,-0.32,0,0,0,0
2011_09_26_drive_0023_sync_0000000052,0.37,0.5,0.21,0,-0.75,0
2011_10_03_drive_0027_sync_0000003665,0.41,0,-0.39,3.03,-1.18,-1.55
2011_09_26_drive_0022_sync_0000000659,0.3,-0.46,0,-1.19,4.03,1.28
2011_10_03_drive_0027_sync_0000002029,0,0,0.4,0,0,0
2011_10_03_drive_0027_sync_0000001326,0,0.26,0,-4.37,-0.8,-0.62
2011_09_26_drive_0015_sync_0000000264,0,0,0,4.75,0,0
2011_10_03_drive_0027_sync_0000002353,-0.4,0,0,0,0,-0.85
2011_09_26_drive_0039_sync_0000000289,0,0,-0.45,-4.29,0,4.4
2011_10_03_drive_0027_sync_0000002683,0,0,-0.31,0,0,0
2011_10_03_drive_0027_sync_0000004417,0.41,0,0.12,4.92,3.65,1.23
2011_09_26_drive_0070_sync_0000000370,0,0,0,4.41,0,3.68
2011_10_03_drive_0027_sync_0000002337,0,0,0,1.04,0,0
2011_09_26_drive_0084_sync_0000000382,-0.19,-0.21,0,0,0,2.88
2011_10_03_drive_0027_sync_0000002513,-0.4,-0.3,0.48,0,0,-1.37
2011_09_26_drive_0036_sync_0000000222,0,-0.45,-0.35,-3.09,3.59,-2.98
2011_10_03_drive_0047_sync_0000000649,0,0.46,-0.24,4.69,-3.39,-2.15
2011_10_03_drive_0027_sync_0000001498,0.27,0,0.31,2.15,0,-4.8
2011_10_03_drive_0047_sync_0000000518,0,-0.16,-0.42,1.11,0,0
2011_10_03_drive_0027_sync_0000001092,0.5,0,0,0,2.24,-4.9
2011_09_26_drive_0061_sync_0000000171,0,0.22,0.27,-3.32,0,4.91
2011_10_03_drive_0027_sync_0000002009,0,0,0,-3.88,0,0
2011_09_26_drive_0001_sync_0000000024,0,0,0.23,-1.04,-1.47,0
2011_09_26_drive_0051_sync_0000000006,0.33,0,0,0,0,0
2011_09_26_drive_0087_sync_0000000160,-0.43,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000314,0.33,-0.43,-0.36,0,-2.76,0
2011_10_03_drive_0027_sync_0000000679,0.27,-0.49,0.21,0,0,1.39
2011_10_03_drive_0027_sync_0000001920,0,-0.31,-0.35,-3.14,0,-3.6
2011_09_26_drive_0101_sync_0000000284,0.46,0,0.45,0,-1.96,0.62
2011_09_26_drive_0051_sync_0000000373,0,0,0.11,0,0,-2.95
2011_09_26_drive_0036_sync_0000000039,0,0,0.12,1.77,3.1,-2.21
2011_09_26_drive_0091_sync_0000000122,0,0.26,-0.15,0,0,0
2011_09_26_drive_0029_sync_0000000375,0.34,0,0.35,0,0,0.78
2011_09_26_drive_0046_sync_0000000001,0,0.24,-0.47,3.53,4.68,3.65
2011_10_03_drive_0027_sync_0000001701,0,0.33,0.15,0,-4.01,4.39
2011_09_26_drive_0046_sync_0000000058,-0.47,0,0.2,-4.68,0,-1.26
2011_10_03_drive_0027_sync_0000004085,0,-0.24,0,0,0,-3.88
2011_10_03_drive_0042_sync_0000001149,-0.17,0.13,-0.43,-3.3,0,0
2011_09_26_drive_0036_sync_0000000614,-0.36,-0.16,-0.36,1.13,4.88,0
2011_09_26_drive_0113_sync_0000000011,0,0.2,0.37,0,-4.0,0
2011_09_26_drive_0086_sync_0000000525,0,0.1,0,0,0,0
2011_09_26_drive_0022_sync_0000000425,0,0,0,2.13,0,0
2011_09_26_drive_0057_sync_0000000231,0.11,0,0,0,-2.99,0
2011_10_03_drive_0027_sync_0000004010,0,0,0.47,0,0,0
2011_09_26_drive_0059_sync_0000000009,0,-0.32,0,0,0,0
2011_10_03_drive_0027_sync_0000002848,0,-0.41,0,2.68,0,1.83
2011_10_03_drive_0027_sync_0000000915,0,0.19,0.41,0,0.73,1.06
2011_09_26_drive_0091_sync_0000000265,-0.44,0,0.21,4.17,-2.79,-1.97
2011_10_03_drive_0027_sync_0000000999,-0.42,0.14,0.24,2.68,0,0
2011_10_03_drive_0027_sync_0000000924,-0.38,0,0,0,0,0
2011_09_26_drive_0028_sync_0000000326,0,0,0,1.32,0,-1.99
2011_09_26_drive_0091_sync_0000000276,-0.47,-0.11,0.45,0,0,-3.93
2011_09_26_drive_0064_sync_0000000534,0,0,-0.4,4.63,3.91,-4.37
2011_09_26_drive_0032_sync_0000000173,0,0.22,0,-3.16,0,0
2011_09_26_drive_0087_sync_0000000319,-0.14,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000613,-0.44,0,0,0,2.77,2.93
2011_09_26_drive_0059_sync_0000000265,0.11,0,0,0,-3.43,0
2011_09_26_drive_0101_sync_0000000838,0.46,-0.21,-0.49,1.92,0,0
2011_09_26_drive_0086_sync_0000000088,-0.41,0.22,0.48,0.55,0,3.93
2011_09_26_drive_0017_sync_0000000110,-0.42,0,0,-1.76,0,-0.78
2011_09_26_drive_0093_sync_0000000022,0.37,0.38,0,0,-3.17,-1.68
2011_09_26_drive_0061_sync_0000000201,0,0.2,0,0,0.73,-3.71
2011_09_26_drive_0014_sync_0000000167,0,0,-0.24,-2.75,0,0
2011_09_26_drive_0020_sync_0000000053,0.22,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000095,0,-0.43,-0.28,0,0,-1.95
2011_09_26_drive_0036_sync_0000000287,0.33,0.15,0.11,-2.14,0,2.52
2011_09_26_drive_0087_sync_0000000006,0,0,0.48,0,1.18,3.51
2011_09_26_drive_0091_sync_0000000025,0.19,0.37,-0.18,0,3.22,0
2011_10_03_drive_0027_sync_0000002197,0.4,0.21,0.22,1.89,0,0
2011_09_26_drive_0023_sync_0000000030,0,0,-0.45,0,0,0
2011_09_26_drive_0084_sync_0000000138,0,0.12,-0.29,0,0,0
2011_10_03_drive_0027_sync_0000001574,0,0.46,0,-4.93,0,0
2011_10_03_drive_0027_sync_0000000335,-0.23,0.32,0,-2.69,-3.91,2.03
2011_10_03_drive_0027_sync_0000001779,0,-0.38,0.47,3.04,4.86,0
2011_09_26_drive_0061_sync_0000000566,0.3,0.27,-0.16,-1.21,-2.28,0
2011_10_03_drive_0047_sync_0000000557,-0.21,0,0,0,0,-1.74
2011_09_26_drive_0101_sync_0000000631,0.41,-0.41,0,0.64,0,0
2011_09_26_drive_0036_sync_0000000321,0,0,0,0,-3.52,0
2011_09_26_drive_0052_sync_0000000027,0,0,-0.33,-0.63,0,0
2011_09_26_drive_0061_sync_0000000049,0,-0.22,-0.39,0,0.54,4.46
2011_09_26_drive_0064_sync_0000000215,0.24,-0.4,-0.33,0,-4.24,-3.07
2011_09_26_drive_0036_sync_0000000514,-0.44,-0.49,0.21,1.11,0,0
2011_09_26_drive_0036_sync_0000000523,0,0.42,-0.44,0,0,0
2011_10_03_drive_0027_sync_0000001679,0,-0.29,0,0,0,0
2011_09_26_drive_0015_sync_0000000060,-0.1,0,0,0,0,0
2011_09_26_drive_0093_sync_0000000345,0,0,0.26,-2.44,0,0
2011_09_26_drive_0001_sync_0000000029,-0.2,0,-0.46,0,-3.43,4.08
2011_09_26_drive_0091_sync_0000000061,0,-0.28,0,0,-4.96,3.02
2011_10_03_drive_0027_sync_0000003976,0,0.36,0,0,0,-0.8
2011_09_26_drive_0093_sync_0000000326,0,-0.43,0.39,0.87,-2.51,-1.44
2011_09_26_drive_0070_sync_0000000067,0,0,0,0,3.89,0
2011_10_03_drive_0042_sync_0000001108,0,-0.36,0,0,4.46,0
2011_09_26_drive_0095_sync_0000000038,-0.12,-0.23,0.27,0,4.63,0
2011_10_03_drive_0027_sync_0000003292,-0.43,-0.14,0.33,0.73,2.0,0
2011_09_26_drive_0096_sync_0000000055,0,0,0.44,-2.25,1.55,2.52
2011_09_26_drive_0001_sync_0000000053,0,-0.2,0,0,0,-3.34
2011_09_26_drive_0057_sync_0000000246,-0.15,0,-0.32,4.09,0,0
2011_10_03_drive_0027_sync_0000001596,0,0,0,0,0,-3.06
2011_10_03_drive_0027_sync_0000004285,0,-0.2,0.44,2.62,3.32,3.95
2011_09_26_drive_0036_sync_0000000486,-0.22,-0.31,0,-1.34,2.61,-3.61
2011_09_26_drive_0022_sync_0000000420,0,0,0.33,1.55,0,4.04
2011_10_03_drive_0027_sync_0000000280,0.31,0,-0.17,3.63,0,-0.91
2011_09_26_drive_0070_sync_0000000329,0.27,0.4,0,-4.2,0,-1.46
2011_09_26_drive_0019_sync_0000000444,0,0,0,4.74,0,0
2011_10_03_drive_0042_sync_0000001014,0,0.23,0,-4.07,0,0
2011_09_26_drive_0036_sync_0000000097,0,-0.47,0,2.36,0,0
2011_09_26_drive_0018_sync_0000000008,0,-0.45,0,-1.84,-0.88,0
2011_09_26_drive_0104_sync_0000000176,0,0.14,0,0,-1.21,0
2011_09_26_drive_0093_sync_0000000274,0,0,0,0,0,-4.42
2011_09_26_drive_0051_sync_0000000267,0,0.22,0,0,0,0
2011_10_03_drive_0027_sync_0000003639,0,0,-0.32,-2.57,-3.43,0
2011_09_26_drive_0104_sync_0000000018,0,0.25,0.41,0,0,1.26
2011_09_26_drive_0101_sync_0000000794,0,-0.36,0.19,0,0,3.4
2011_10_03_drive_0027_sync_0000001537,0.18,0,-0.15,0,0,0
2011_10_03_drive_0042_sync_0000001032,0,0,-0.44,0.92,0,0
2011_10_03_drive_0027_sync_0000000866,0,0,-0.23,-2.64,2.87,0
2011_10_03_drive_0042_sync_0000000996,0.33,0,0,0,0,0
2011_09_26_drive_0022_sync_0000000439,0,0,0.46,4.32,0,-2.03
2011_10_03_drive_0027_sync_0000001267,0.38,-0.26,-0.28,0,3.27,0
2011_09_26_drive_0022_sync_0000000382,0,0,0.2,0,0,0
2011_09_26_drive_0057_sync_0000000036,0,0,0.45,4.42,-1.35,0
2011_09_26_drive_0093_sync_0000000109,0.4,0,0,4.84,0,2.38
2011_09_26_drive_0020_sync_0000000062,0,-0.48,0,0,0,0
2011_09_26_drive_0093_sync_0000000001,0.21,0,0,0,0,0
2011_09_26_drive_0046_sync_0000000031,0,0,0,-2.4,0,0
2011_10_03_drive_0027_sync_0000004283,0.42,0,-0.4,0,2.51,0
2011_09_26_drive_0001_sync_0000000107,0.2,-0.36,-0.21,0,4.81,4.4
2011_09_26_drive_0087_sync_0000000284,0,0.2,-0.47,-0.77,1.75,0
2011_10_03_drive_0042_sync_0000000024,-0.14,0.48,0.37,-4.43,-1.67,0
2011_09_26_drive_0064_sync_0000000139,0.35,0,-0.34,-1.93,0,0
2011_09_26_drive_0084_sync_0000000343,0.3,0.16,0.47,0,1.32,-2.51
2011_09_26_drive_0056_sync_0000000118,0.29,-0.36,0.26,0,-3.22,1.69
2011_09_26_drive_0022_sync_0000000015,-0.11,-0.46,0.17,2.81,0,-1.15
2011_10_03_drive_0027_sync_0000001405,-0.49,0.39,0,0,3.54,-2.64
2011_10_03_drive_0042_sync_0000000385,0,0.45,-0.29,4.56,0,-2.88
2011_09_26_drive_0093_sync_0000000268,0.15,0,0,0,0,-4.36
2011_09_26_drive_0086_sync_0000000257,-0.48,0,0,-3.1,0,0
2011_09_26_drive_0051_sync_0000000179,0.37,0,-0.3,0,4.86,-3.89
2011_09_26_drive_0023_sync_0000000010,-0.5,-0.35,0,0.89,3.99,-4.57
2011_09_26_drive_0029_sync_0000000276,0,0,0,0,-3.73,0
2011_10_03_drive_0027_sync_0000003427,0,0.29,0,0,-1.24,0
2011_09_26_drive_0036_sync_0000000284,0.27,-0.31,0,-2.59,4.75,-2.39
2011_09_26_drive_0027_sync_0000000116,0,0,-0.18,0,0,0
2011_09_26_drive_0064_sync_0000000401,0,-0.4,0,0,0,0
2011_10_03_drive_0027_sync_0000003452,0,0,0,0,0,-3.03
2011_09_26_drive_0087_sync_0000000251,0,-0.48,0,0,4.66,-4.51
2011_10_03_drive_0027_sync_0000000051,0,0.44,0,0,0,0
2011_09_26_drive_0101_sync_0000000416,0.43,0,0,0,0,0
2011_09_26_drive_0061_sync_0000000209,-0.12,0,0,0,0,-3.79
2011_10_03_drive_0027_sync_0000002357,-0.33,0.17,0,0,0,0
2011_10_03_drive_0047_sync_0000000224,0,-0.41,0.4,3.89,0,-0.79
2011_10_03_drive_0027_sync_0000003888,-0.13,0.3,-0.25,0,-0.88,2.17
2011_09_26_drive_0019_sync_0000000109,-0.19,-0.21,0.16,-4.21,-1.31,0
2011_10_03_drive_0047_sync_0000000331,0,0,0,0,0,-3.77
2011_10_03_drive_0027_sync_0000000824,0.2,0,0,0,0,0
2011_09_26_drive_0064_sync_0000000444,0.4,-0.26,0,0,3.72,0
2011_10_03_drive_0047_sync_0000000474,0,0,0,0,-4.58,0
2011_09_26_drive_0032_sync_0000000007,-0.32,0,0.47,0,3.44,0
2011_09_26_drive_0093_sync_0000000148,0.31,0.4,0,1.48,-3.94,3.13
2011_09_26_drive_0019_sync_0000000428,0.27,0.39,0,-4.99,-4.79,0
2011_10_03_drive_0047_sync_0000000498,0.3,0.47,0.21,0,0,0
2011_10_03_drive_0027_sync_0000004101,0,0,0.47,-2.27,0,1.79
2011_09_26_drive_0018_sync_0000000212,0.14,-0.26,-0.42,-2.22,4.34,0
2011_10_03_drive_0027_sync_0000001863,-0.43,0,0,0,0,0
2011_10_03_drive_0047_sync_0000000627,0.42,-0.13,0,-3.18,1.48,0
2011_10_03_drive_0027_sync_0000002562,0,0,0,4.55,-4.89,0
2011_09_26_drive_0036_sync_0000000038,0,0,0,-4.53,0,4.67
2011_09_26_drive_0036_sync_0000000198,-0.37,-0.19,-0.2,3.07,-0.98,0
2011_10_03_drive_0027_sync_0000001369,0,0.14,0.26,3.51,0,-3.94
2011_09_26_drive_0028_sync_0000000305,0,0,0,-2.82,0,4.98
2011_10_03_drive_0027_sync_0000001902,0,-0.32,0.42,-3.01,0,0
2011_10_03_drive_0047_sync_0000000728,0,-0.46,0.27,-2.0,-0.66,-1.66
2011_10_03_drive_0027_sync_0000002820,0,0.48,0,0,0,0
2011_09_26_drive_0057_sync_0000000278,0,0.39,-0.46,0,0,0
2011_09_26_drive_0052_sync_0000000053,0.32,0,-0.21,0,0.92,0.79
2011_10_03_drive_0027_sync_0000004263,0,0,0,0,0,-3.31
2011_10_03_drive_0027_sync_0000002196,-0.48,0,0,4.27,0,0
2011_10_03_drive_0027_sync_0000003417,0,0,0,0,0,-1.99
2011_09_26_drive_0017_sync_0000000107,-0.35,0.12,-0.38,0,3.98,1.35
2011_09_26_drive_0104_sync_0000000126,0.41,0,-0.23,0,0.65,1.41
2011_09_26_drive_0039_sync_0000000370,0,0,0,-1.54,0,0
2011_09_26_drive_0101_sync_0000000522,0,0.37,0.3,0.92,-2.02,-4.26
2011_09_26_drive_0029_sync_0000000030,0,0.27,0,0,0,-3.32
2011_09_26_drive_0029_sync_0000000391,0,0,0,0,0,2.22
2011_09_26_drive_0086_sync_0000000689,0,0,0,0,3.53,0
2011_09_26_drive_0014_sync_0000000095,0.26,0,0,1.47,0,-1.24
2011_09_26_drive_0028_sync_0000000194,0,0,0,3.4,0,0
2011_09_26_drive_0104_sync_0000000051,0,0.4,0.24,-1.23,0,-1.34
2011_09_26_drive_0036_sync_0000000554,0,-0.29,0.34,3.39,0.64,3.55
2011_09_26_drive_0036_sync_0000000064,0.22,0,0,0,0,-2.3
2011_09_26_drive_0084_sync_0000000215,0,0,0,0,-3.23,0
2011_10_03_drive_0042_sync_0000000441,0,0.11,0,0,0,-2.35
2011_09_26_drive_0029_sync_0000000101,-0.37,0.19,-0.33,2.53,0,-4.73
2011_09_26_drive_0101_sync_0000000391,-0.38,0.46,0,-4.13,1.42,2.38
2011_09_26_drive_0036_sync_0000000025,-0.19,0,0.39,4.69,0,1.01
2011_09_26_drive_0019_sync_0000000233,0.49,0,0,-1.28,-1.38,0
2011_10_03_drive_0027_sync_0000000829,-0.31,0.33,0,0,0,-0.55
2011_10_03_drive_0027_sync_0000003917,0,0,0,0,0,-3.25
2011_10_03_drive_0027_sync_0000003041,0,0,0,2.12,0,-3.36
2011_09_26_drive_0039_sync_0000000150,0,0.12,0.42,0,0,0
2011_10_03_drive_0047_sync_0000000514,-0.11,-0.29,0.27,0,3.56,-3.64
2011_09_26_drive_0036_sync_0000000799,0.17,0.42,-0.49,0,-3.9,4.55
2011_10_03_drive_0027_sync_0000000917,0,0,0,4.97,0,0
2011_09_26_drive_0064_sync_0000000497,0,0,0.32,0,-3.57,4.5
2011_09_26_drive_0064_sync_0000000513,-0.17,-0.5,0,0,3.96,0
2011_09_26_drive_0086_sync_0000000663,0,0,0.13,0,1.35,3.17
2011_10_03_drive_0027_sync_0000001257,0,0,0,0,0,-3.11
2011_09_26_drive_0104_sync_0000000229,0.17,0,-0.37,0,0,-1.58
2011_10_03_drive_0047_sync_0000000107,0,0.17,0,3.3,0,-1.42
2011_09_26_drive_0036_sync_0000000253,0,0,0,0,0,-0.69
2011_10_03_drive_0027_sync_0000004525,0,0.14,0,0,2.09,0
2011_09_26_drive_0061_sync_0000000407,-0.1,0,0,0,0,0
2011_09_26_drive_0070_sync_0000000062,0,0.4,0,-2.79,0,-4.09
2011_09_26_drive_0096_sync_0000000232,-0.36,0,0,-2.83,-4.74,-2.64
2011_09_26_drive_0061_sync_0000000576,-0.45,-0.15,0.2,0,0,0
2011_09_26_drive_0035_sync_0000000026,-0.2,0,0,0,0,0
2011_09_26_drive_0051_sync_0000000090,0,-0.14,0,0,0,0
2011_09_26_drive_0051_sync_0000000299,0,0,0,-3.44,0,1.87
2011_09_26_drive_0017_sync_0000000074,-0.5,0.14,0.19,3.52,0,4.05
2011_09_26_drive_0029_sync_0000000316,0,0,0,0,-1.99,0
2011_10_03_drive_0027_sync_0000000871,0.31,0,-0.13,-3.01,3.91,4.42
2011_10_03_drive_0027_sync_0000004518,-0.38,0,0,0,0,1.13
2011_09_26_drive_0051_sync_0000000213,0.39,0,-0.21,-2.56,-1.74,-1.95
2011_09_26_drive_0057_sync_0000000009,-0.15,0.23,0,3.07,1.63,-1.38
2011_09_26_drive_0011_sync_0000000143,0,0.46,0,0,0,0
2011_10_03_drive_0047_sync_0000000188,0,0,0,0,2.46,-3.06
2011_10_03_drive_0047_sync_0000000094,0.19,0.49,0,2.74,-1.72,1.97
2011_09_26_drive_0023_sync_0000000372,-0.24,0.32,0,-1.73,0.96,-4.02
2011_09_26_drive_0061_sync_0000000520,0,0.3,0,0,-1.9,-1.46
2011_09_26_drive_0070_sync_0000000314,-0.12,-0.39,0.3,0,4.83,4.56
2011_09_26_drive_0019_sync_0000000385,0.41,0,0.24,2.4,1.28,0.66
2011_10_03_drive_0027_sync_0000000514,0,0.48,0,-3.76,0,0
2011_09_26_drive_0029_sync_0000000154,0.22,0.13,-0.36,0,2.7,0.9
2011_10_03_drive_0027_sync_0000001593,0,0,0,-2.79,0,0
2011_09_26_drive_0036_sync_0000000787,0.22,0.36,-0.48,0.91,4.9,0
2011_09_26_drive_0061_sync_0000000208,0,0,0,0,0,1.4
2011_09_26_drive_0039_sync_0000000360,0,0.44,0,0,0,0
2011_09_26_drive_0028_sync_0000000334,0,0.44,0.22,-4.52,0,-0.87
2011_10_03_drive_0027_sync_0000000008,0,0.21,0.23,-4.52,4.38,0
2011_09_26_drive_0061_sync_0000000665,0,0.39,0.39,0,1.29,4.32
2011_09_26_drive_0101_sync_0000000703,0,-0.16,-0.23,3.44,3.66,-2.71
2011_09_26_drive_0113_sync_0000000008,-0.48,-0.42,0,3.62,-2.26,1.12
2011_10_03_drive_0047_sync_0000000065,0.1,0.17,0.15,-4.94,0,0
2011_09_26_drive_0028_sync_0000000168,0.39,-0.24,0,4.06,-3.87,-1.51
2011_09_26_drive_0001_sync_0000000096,-0.38,0,0,4.92,0,0
2011_10_03_drive_0027_sync_0000001358,0,0.24,0.39,-1.78,1.87,-2.92
2011_10_03_drive_0027_sync_0000003441,0.48,0,-0.14,-0.66,-2.01,0
2011_09_26_drive_0023_sync_0000000094,0,-0.17,-0.13,-1.69,0,0
2011_10_03_drive_0027_sync_0000003816,-0.3,0,0.47,3.07,-1.65,2.8
2011_10_03_drive_0027_sync_0000001813,0,0,-0.38,2.72,0,-3.01
2011_10_03_drive_0042_sync_0000000452,0,-0.15,0,0,0,0
2011_10_03_drive_0047_sync_0000000505,0,0.15,0,0,-4.09,-0.57
2011_10_03_drive_0027_sync_0000004356,-0.37,-0.19,0.28,-1.91,-1.56,0
2011_10_03_drive_0027_sync_0000000374,-0.26,0,0,0,0,0
2011_09_26_drive_0036_sync_0000000545,0,0.27,0,0,0,0
2011_09_26_drive_0093_sync_0000000300,0,0,0,4.22,0,0
2011_10_03_drive_0027_sync_0000000892,0,0,0.4,0,0,1.7
2011_10_03_drive_0027_sync_0000001065,0,0,0,0,0,-4.29
2011_10_03_drive_0027_sync_0000002287,-0.34,-0.32,0,-4.01,0.52,-3.09
2011_10_03_drive_0027_sync_0000002740,0.47,0.17,0,1.43,4.06,-1.98
2011_09_26_drive_0051_sync_0000000365,0,0,-0.32,0,0,0
2011_10_03_drive_0027_sync_0000003011,-0.15,-0.13,0,4.02,3.39,0
2011_09_26_drive_0036_sync_0000000404,0,0,0,0,2.64,0
2011_09_26_drive_0070_sync_0000000407,0,-0.47,-0.38,-1.01,-1.78,3.31
2011_09_26_drive_0086_sync_0000000324,0.12,0,0,3.46,-2.94,-0.84
2011_09_26_drive_0036_sync_0000000365,0,-0.49,0,4.47,0,0
2011_10_03_drive_0027_sync_0000004327,0.49,-0.45,0,-3.64,4.75,4.32
2011_09_26_drive_0051_sync_0000000304,0.32,0,0.28,0,-2.93,3.51
2011_09_26_drive_0023_sync_0000000327,0.38,0.25,-0.13,-4.77,0,-4.98
2011_10_03_drive_0027_sync_0000000874,0,-0.13,0.46,3.66,0,4.96
2011_09_26_drive_0011_sync_0000000116,0,0,0,0,2.74,0
2011_09_26_drive_0020_sync_0000000028,-0.46,0.25,0.23,0.95,3.01,0
2011_09_26_drive_0039_sync_0000000358,0.41,-0.16,0,0,3.86,-3.23
2011_10_03_drive_0027_sync_0000003605,-0.13,0.38,0,0,0,0
2011_09_26_drive_0064_sync_0000000123,0.42,0,0.39,-0.63,-3.99,0
2011_09_26_drive_0051_sync_0000000135,-0.14,0,0,0,0,0
2011_09_26_drive_0101_sync_0000000596,-0.42,0.11,0.26,-4.13,0,0
2011_09_26_drive_0086_sync_0000000295,0,0,-0.49,0,0,0
2011_10_03_drive_0027_sync_0000003860,-0.26,0,0.21,4.05,-3.34,-0.92
2011_09_26_drive_0035_sync_0000000102,0,0,0.43,0,0,0
2011_10_03_drive_0027_sync_0000002487,-0.4,-0.19,-0.49,-2.34,-3.87,0
2011_09_26_drive_0059_sync_0000000152,0.2,-0.24,0.22,-2.79,-4.92,0
2011_09_26_drive_0014_sync_0000000286,0.48,0,0,0,2.68,0
